"GUID","Catalogusnummer","Beschrijving","notities","spatials","categorieen","Datering_vroegst","Datering_laatst","licentie","Auteursrechthouder","Vervaardiger","cxtwd_uitgdruk","Afmeting","Afmeting_2"
"AEAB866450215A6EAB394B9601231528","157331","Interieur van een tijdens de oorlog vernield en uit Duitsland teruggekeerd rijtuig mat. 1924 (""Blokkendozen"") van de N.S.","Anefo fotonummer 13739  ","","https://commons.wikimedia.org/wiki/Category:World_War_II_damage_in_the_Netherlands","01-01-1945","31-12-1948","CC0 1.0","Nationaal Archief","Anefo, fotograaf",,"breedte 18 cm","hoogte 24 cm"
